id,nity_area,caseno,Date,block,Type,Type_desc,Where,Arrest,Domestic,District,Community_area,Year,Time,Latitude,Longitude,IPC,Session,Day
2886,12587280,JF106597,08-01-2022,011XX N CLARK ST,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,18,8,2015,8:30:00,29.72682289,79.34073699,378,Morning,Monday
2887,12587748,JF106489,08-01-2022,086XX W SUMMERDALE AVE,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,16,76,2015,1:00:00,30.94163452,79.33684702,379,Late Night,Monday
2888,12588210,JF107922,08-01-2022,057XX S CALUMET AVE,THEFT,OVER $500,APARTMENT,FALSE,FALSE,2,40,2015,18:00:00,31.29980002,79.99364303,378,Evening,Monday
2889,12587499,JF106882,08-01-2022,023XX W MADISON ST,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,12,28,2015,13:45:00,31.25181762,80.57859455,378,Noon,Monday
2890,12587371,JF106682,08-01-2022,004XX N MICHIGAN AVE,ROBBERY,ARMED - KNIFE / CUTTING INSTRUMENT,DRUG STORE,FALSE,FALSE,18,8,2015,10:34:00,30.13781856,79.352278,392,Morning,Monday
2891,12587502,JF106996,08-01-2022,106XX S YATES AVE,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,4,51,2015,7:00:00,28.68532173,80.20264382,352,Early Morning,Monday
2892,12587451,JF106851,08-01-2022,007XX N SACRAMENTO BLVD,CRIMINAL TRESPASS,TO LAND,OTHER (SPECIFY),TRUE,FALSE,12,23,2015,12:10:00,29.10481245,78.38262464,441,Noon,Monday
2893,12587839,JF107181,08-01-2022,078XX S ASHLAND AVE,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,STREET,FALSE,FALSE,6,71,2015,20:57:00,31.50721564,81.00449849,352,Night,Monday
2894,12587959,JF107525,08-01-2022,015XX W CHESTNUT ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),FALSE,FALSE,12,24,2015,13:39:00,28.93795252,78.03421924,38-42,Noon,Monday
2895,12588546,JF106703,08-01-2022,021XX E 82ND ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,4,46,2015,8:30:00,31.29729885,79.81071477,378,Morning,Monday
2896,12587318,JF106778,08-01-2022,002XX E GARFIELD BLVD,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,2,40,2015,12:45:00,28.67523293,80.84870125,392,Noon,Monday
2897,12587710,JF107223,08-01-2022,031XX W MONTROSE AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,FALSE,FALSE,17,16,2015,22:20:00,28.73738522,81.02517083,38-42,Night,Monday
2898,12588467,JF106540,08-01-2022,050XX W ROSCOE ST,BURGLARY,FORCIBLE ENTRY,RESIDENCE - GARAGE,FALSE,FALSE,16,15,2015,5:59:00,29.88654262,79.63692684,379,Early Morning,Monday
2899,12588200,JF107925,08-01-2022,030XX S DR MARTIN LUTHER KING JR DR,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1,35,2015,10:30:00,31.33700757,78.0541037,378,Morning,Monday
2900,12587093,JF106471,08-01-2022,078XX S COLFAX AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,4,43,2015,0:00:00,30.8203163,80.8186253,352,Late Night,Monday
2901,12587856,JF107250,08-01-2022,102XX S MICHIGAN AVE,ROBBERY,STRONG ARM - NO WEAPON,CTA BUS STOP,FALSE,FALSE,5,49,2015,23:20:00,31.35726476,80.61462711,392,Night,Monday
2902,12587278,JF106717,08-01-2022,004XX E ILLINOIS ST,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),FALSE,FALSE,18,8,2015,10:51:00,30.95131546,77.84850554,38-42,Morning,Monday
2903,12587453,JF106633,08-01-2022,014XX W 87TH ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,22,71,2015,9:35:00,30.52798777,80.23036117,352,Morning,Monday
2904,12588009,JF107643,08-01-2022,004XX W 26TH ST,THEFT,OVER $500,STREET,FALSE,FALSE,9,60,2015,22:30:00,29.06196764,79.2831102,378,Night,Monday
2905,12591253,JF111256,03-01-2022,081XX S STONY ISLAND AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,4,45,2015,9:30:00,30.15599597,77.80240408,279,Morning,Wednesday
2906,12587359,JF106654,08-01-2022,070XX S WENTWORTH AVE,CRIMINAL DAMAGE,TO PROPERTY,CURRENCY EXCHANGE,FALSE,FALSE,7,69,2015,3:00:00,29.93713538,77.69689978,427,Late Night,Monday
2907,12587694,JF107145,08-01-2022,026XX W PERSHING RD,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,9,58,2015,17:23:00,30.68746472,78.26948179,378,Evening,Monday
2908,12587747,JF107239,08-01-2022,025XX S ST LOUIS AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,TRUE,FALSE,10,30,2015,22:55:00,31.17312306,80.61304502,352,Night,Monday
2909,12590057,JF106537,08-01-2022,043XX S DEARBORN ST,BATTERY,SIMPLE,STREET,FALSE,FALSE,2,38,2015,5:10:00,29.58778463,78.6155327,352,Early Morning,Monday
2910,12591313,JF111500,01-01-2022,012XX W SHERWIN AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,24,1,2015,1:48:00,31.06023154,80.11302076,427,Late Night,Monday
2911,12587405,JF106858,08-01-2022,055XX W EDDY ST,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,16,15,2015,0:00:00,28.73383294,78.24079968,352,Late Night,Monday
2912,12588971,JF108809,08-01-2022,015XX N CLYBOURN AVE,THEFT,$500 AND UNDER,CTA TRAIN,FALSE,FALSE,18,8,2015,23:00:00,29.43807283,79.7156251,378,Night,Monday
2913,12588299,JF107187,08-01-2022,012XX S SPRINGFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,10,29,2015,21:10:00,28.72698712,78.70682056,352,Night,Monday
2914,12587937,JF107491,08-01-2022,014XX E 69TH ST,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,3,43,2015,20:00:00,29.90025351,77.71346154,38-42,Night,Monday
2915,12589311,JF106463,08-01-2022,008XX E 90TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,6,44,2015,0:37:00,28.96559735,78.4256819,352,Late Night,Monday
2916,12587174,JF106488,08-01-2022,032XX W 26TH ST,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,10,30,2015,2:01:00,30.68770443,79.48975228,352,Late Night,Monday
2917,12587211,JF106589,08-01-2022,106XX S YATES AVE,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,FALSE,FALSE,4,51,2015,9:00:00,30.50700003,81.12717983,38-42,Morning,Monday
2918,12587583,JF107122,08-01-2022,023XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,18,7,2015,18:50:00,31.3000346,80.53942293,279,Evening,Monday
2919,12588259,JF107971,08-01-2022,079XX S INDIANA AVE,ROBBERY,STRONG ARM - NO WEAPON,STREET,FALSE,FALSE,6,44,2015,18:30:00,30.29265689,80.58781288,392,Evening,Monday
2920,12587309,JF106547,08-01-2022,022XX S MICHIGAN AVE,BURGLARY,FORCIBLE ENTRY,RESTAURANT,FALSE,FALSE,1,33,2015,3:00:00,29.5462924,81.10077882,379,Late Night,Monday
2921,12587668,JF107172,08-01-2022,059XX W 55TH ST,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,8,56,2015,19:46:00,30.12368007,79.44432979,38-42,Evening,Monday
2922,12588038,JF107113,08-01-2022,053XX N CENTRAL AVE,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,16,11,2015,12:00:00,29.36969092,80.40903491,379,Noon,Monday
2923,12587142,JF106501,08-01-2022,018XX N KEYSTONE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,25,20,2015,3:13:00,29.06122465,80.85349148,352,Late Night,Monday
2924,12587520,JF106895,08-01-2022,051XX N CLARK ST,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,20,3,2015,15:00:00,31.18869406,80.82588442,352,Noon,Monday
2925,12587595,JF107151,08-01-2022,064XX S EVANS AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,3,42,2015,20:25:00,31.20501983,80.48014145,378,Night,Monday
2926,12587187,JF106525,08-01-2022,015XX S CHRISTIANA AVE,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",APARTMENT,TRUE,TRUE,10,29,2015,4:42:00,31.36311483,79.90986334,352,Early Morning,Monday
2927,12587764,JF107202,08-01-2022,003XX E 76TH ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,6,69,2015,21:10:00,31.043369,77.96336211,427,Night,Monday
2928,12587886,JF107456,08-01-2022,030XX W JACKSON BLVD,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,11,27,2015,17:00:00,28.96241925,79.36699592,279,Evening,Monday
2929,12587685,JF107139,08-01-2022,032XX S STATE ST,CRIMINAL TRESPASS,TO LAND,SCHOOL - PRIVATE BUILDING,FALSE,FALSE,2,35,2015,19:46:00,31.29290858,77.77374464,441,Evening,Monday
2930,12589888,JF109762,08-01-2022,077XX S UNION AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,6,71,2015,12:00:00,31.5739524,79.1805694,378,Noon,Monday
2931,12587300,JF106714,08-01-2022,006XX N MC CLURG CT,THEFT,RETAIL THEFT,CONVENIENCE STORE,FALSE,FALSE,18,8,2015,11:20:00,29.62470944,77.79076305,378,Morning,Monday
2932,12587393,JF106866,08-01-2022,074XX S SOUTH SHORE DR,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,3,43,2015,14:35:00,29.51855671,80.53039842,38-42,Noon,Monday
2933,12588886,JF108651,08-01-2022,009XX S ASHLAND AVE,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,12,28,2015,17:30:00,30.29344723,79.82272594,378,Evening,Monday
2934,12588802,JF108565,08-01-2022,046XX W MADISON ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,11,25,2015,10:00:00,29.48643781,78.68826801,378,Morning,Monday
2935,12588122,JF107809,08-01-2022,058XX S FAIRFIELD AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,63,2015,21:00:00,29.48350371,80.26939609,427,Night,Monday
2936,12587754,JF107244,08-01-2022,044XX N LAWNDALE AVE,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,17,14,2015,7:30:00,30.67478284,78.18035141,378,Early Morning,Monday
2937,12588691,JF108454,08-01-2022,037XX W 26TH ST,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,10,30,2015,21:00:00,30.27521777,81.08094682,378,Night,Monday
2938,12587577,JF107050,08-01-2022,050XX S PRAIRIE AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,2,38,2015,16:54:00,28.57773174,79.69924276,378,Evening,Monday
2939,12587108,JF106506,08-01-2022,063XX S FAIRFIELD AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,8,66,2015,3:15:00,31.23122234,81.13534802,352,Late Night,Monday
2940,12587661,JF107165,08-01-2022,063XX N ROCKWELL ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,24,2,2015,20:17:00,29.53219784,79.30668333,427,Night,Monday
2941,12587254,JF106588,08-01-2022,001XX W DIVISION ST,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,18,8,2015,8:00:00,28.84936219,80.10614514,441,Morning,Monday
2942,12589645,JF109584,08-01-2022,069XX S KARLOV AVE,THEFT,OVER $500,STREET,FALSE,FALSE,8,65,2015,20:00:00,30.38659282,78.06498643,378,Night,Monday
2943,12587603,JF107034,08-01-2022,024XX S SAWYER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,10,30,2015,17:27:00,30.68547564,77.99802539,427,Evening,Monday
2944,12587429,JF106830,08-01-2022,002XX E 61ST ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,3,40,2015,13:47:00,30.52948031,79.05355901,279,Noon,Monday
2945,12588869,JF107174,08-01-2022,021XX W IRVING PARK RD,BATTERY,DOMESTIC BATTERY SIMPLE,RESTAURANT,FALSE,TRUE,19,5,2015,20:26:00,31.0758829,79.3214781,352,Night,Monday
2946,12587898,JF107471,08-01-2022,008XX S PARK TER,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,1,32,2015,0:00:00,29.57210208,79.00744505,206,Late Night,Monday
2947,12587476,JF107010,08-01-2022,056XX W DIVISION ST,ASSAULT,SIMPLE,GROCERY FOOD STORE,FALSE,FALSE,25,25,2015,16:54:00,31.18446253,79.68783962,352,Evening,Monday
2948,12587757,JF107227,08-01-2022,021XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1,33,2015,21:15:00,29.3684278,79.78579869,279,Night,Monday
2949,12589077,JF108479,08-01-2022,003XX S Columbus Dr,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1,32,2015,15:00:00,31.32011676,77.86675551,427,Noon,Monday
2950,12587329,JF106782,08-01-2022,051XX S CORNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2,41,2015,11:30:00,31.37484435,80.64732859,279,Morning,Monday
2951,12587674,JF107173,08-01-2022,064XX S DR MARTIN LUTHER KING JR DR,ROBBERY,ARMED - HANDGUN,CHA HALLWAY / STAIRWELL / ELEVATOR,FALSE,FALSE,3,69,2015,20:45:00,31.0443294,79.88911651,392,Night,Monday
2952,12587721,JF107255,08-01-2022,034XX W MADISON ST,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,11,27,2015,23:27:00,29.36493312,77.61600607,352,Night,Monday
2953,12587392,JF106865,08-01-2022,062XX N CLARK ST,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,FALSE,FALSE,24,77,2015,14:15:00,29.37361863,79.59373251,279,Noon,Monday
2954,12587608,JF107080,08-01-2022,027XX N CLYBOURN AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,19,7,2015,18:12:00,29.98920615,77.7344347,378,Evening,Monday
2955,12587126,JF106472,08-01-2022,065XX S MARSHFIELD AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,7,67,2015,1:36:00,28.82513358,79.23094677,352,Late Night,Monday
2956,12587485,JF106936,08-01-2022,005XX N MICHIGAN AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,18,8,2015,15:36:00,29.40521283,77.78221657,378,Noon,Monday
2957,12587220,JF106616,08-01-2022,035XX S WINCHESTER AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,9,59,2015,9:45:00,29.21458241,79.62455591,38-42,Morning,Monday
2958,12590284,JF110281,08-01-2022,022XX N STOCKTON DR,THEFT,OVER $500,STREET,FALSE,FALSE,18,7,2015,11:00:00,28.61479687,80.66280861,378,Morning,Monday
2959,12587504,JF107035,08-01-2022,015XX W DIVISION ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,12,24,2015,16:28:00,28.75395187,77.85693976,279,Evening,Monday
2960,12587315,JF106727,08-01-2022,030XX W ROOSEVELT RD,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,TRUE,FALSE,11,29,2015,11:28:00,29.17731427,78.06848224,29,Morning,Monday
2961,12587484,JF106909,08-01-2022,065XX S ASHLAND AVE,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,7,67,2015,15:30:00,31.19654749,78.80976156,427,Noon,Monday
2962,12587826,JF107110,08-01-2022,080XX S PHILLIPS AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,4,46,2015,19:00:00,30.48564623,79.95185921,352,Evening,Monday
2963,12587413,JF106845,08-01-2022,076XX S CICERO AVE,ROBBERY,ARMED - HANDGUN,SMALL RETAIL STORE,FALSE,FALSE,8,65,2015,13:40:00,30.73457167,80.31059229,392,Noon,Monday
2964,12587841,JF106832,08-01-2022,012XX W 79TH ST,THEFT,$500 AND UNDER,SMALL RETAIL STORE,FALSE,FALSE,6,71,2015,13:30:00,29.61182374,79.55679853,378,Noon,Monday
2965,12582767,JF101087,02-01-2022,075XX S DORCHESTER AVE,ARSON,BY FIRE,ALLEY,FALSE,FALSE,4,43,2015,6:32:00,31.56551546,81.14619655,435-438,Early Morning,Tuesday
2966,12587976,JF107573,08-01-2022,005XX N COLUMBUS DR,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,18,8,2015,16:15:00,28.54588772,77.98080982,378,Evening,Monday
2967,12589835,JF109729,08-01-2022,016XX N LATROBE AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,25,25,2015,0:00:00,31.26268116,77.95210339,206,Late Night,Monday
2968,12587702,JF107200,08-01-2022,019XX N LOWELL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,25,20,2015,21:52:00,30.59957999,80.05881127,352,Night,Monday
2969,12588529,JF108194,08-01-2022,014XX S INDIANA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1,33,2015,15:00:00,29.08904569,80.06136353,427,Noon,Monday
2970,12591588,JF111868,06-01-2022,029XX N ASHLAND AVE,ROBBERY,ARMED - OTHER FIREARM,APARTMENT,FALSE,FALSE,19,6,2015,20:49:00,30.3156774,78.60847081,392,Night,Saturday
2971,12591256,JF111504,07-01-2022,015XX N KINGSBURY ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,18,8,2015,18:00:00,30.8562379,77.76959991,378,Evening,Sunday
2972,12588261,JF107901,08-01-2022,071XX S DAMEN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,7,67,2015,21:13:00,29.14110916,80.625649,279,Night,Monday
2973,12587599,JF107086,08-01-2022,003XX S KEELER AVE,ROBBERY,ARMED - HANDGUN,VACANT LOT / LAND,FALSE,FALSE,11,26,2015,17:30:00,29.53076178,80.96587494,392,Evening,Monday
2974,12587186,JF106479,08-01-2022,020XX N DAMEN AVE,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,14,22,2015,1:30:00,30.29284935,80.17326688,427,Late Night,Monday
2975,12587191,JF106542,08-01-2022,012XX S WABASH AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1,33,2015,6:20:00,29.67702933,77.48706291,279,Early Morning,Monday
2976,12587545,JF106883,08-01-2022,0000X E 71ST ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,3,69,2015,14:50:00,28.8809383,78.42204918,378,Noon,Monday
2977,12587958,JF107566,08-01-2022,061XX N BROADWAY,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,24,77,2015,18:00:00,30.6250101,79.79183783,427,Evening,Monday
2978,12587235,JF106564,08-01-2022,057XX S MAPLEWOOD AVE,THEFT,$500 AND UNDER,DRIVEWAY - RESIDENTIAL,FALSE,FALSE,8,63,2015,6:00:00,30.58811352,77.65622276,378,Early Morning,Monday
2979,12587584,JF106943,08-01-2022,010XX N FRANCISCO AVE,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,12,24,2015,16:00:00,31.38107487,80.62752503,279,Evening,Monday
2980,12588074,JF107632,08-01-2022,016XX W HARRISON ST,BATTERY,SIMPLE,HOSPITAL BUILDING / GROUNDS,FALSE,FALSE,12,28,2015,12:30:00,29.72282235,78.57707145,352,Noon,Monday
2981,12587289,JF106675,08-01-2022,044XX S BERKELEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2,39,2015,9:30:00,31.07208766,81.0164384,352,Morning,Monday
2982,12587647,JF107137,08-01-2022,069XX S INDIANA AVE,NARCOTICS,POSSESS - CRACK,VEHICLE NON-COMMERCIAL,TRUE,FALSE,3,69,2015,19:07:00,30.19841687,78.44297528,29,Evening,Monday
2983,12588239,JF107026,08-01-2022,082XX S PERRY AVE,OTHER OFFENSE,TELEPHONE THREAT,OTHER (SPECIFY),FALSE,FALSE,6,44,2015,14:24:00,30.09598539,80.22606751,38-42,Noon,Monday
2984,12587137,JF106515,08-01-2022,006XX N CLARK ST,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,18,8,2015,3:50:00,31.05269134,77.54982772,352,Late Night,Monday
2985,12587546,JF107046,08-01-2022,0000X S STATE ST,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,DEPARTMENT STORE,FALSE,FALSE,1,32,2015,17:53:00,29.09674919,79.20683238,352,Evening,Monday
2986,12590594,JF110589,08-01-2022,012XX S WABASH AVE,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,1,33,2015,14:17:00,29.63833037,80.30222784,352,Noon,Monday
2987,12587635,JF106764,08-01-2022,067XX W TALCOTT AVE,THEFT,OVER $500,STREET,FALSE,FALSE,16,10,2015,6:30:00,30.73471385,80.95184841,378,Early Morning,Monday
2988,12587665,JF107095,08-01-2022,048XX S SPRINGFIELD AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,8,57,2015,18:30:00,29.76703041,78.5654442,352,Evening,Monday
2989,12587144,JF106467,08-01-2022,011XX N WESTERN AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,12,24,2015,1:10:00,30.29076048,78.70781492,352,Late Night,Monday
2990,12587234,JF106568,08-01-2022,026XX W 71ST ST,ASSAULT,SIMPLE,RESTAURANT,FALSE,TRUE,8,66,2015,8:00:00,28.71430224,78.94390883,352,Morning,Monday
2991,12588125,JF107811,08-01-2022,054XX S HARDING AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,62,2015,22:00:00,31.01541415,79.15485808,427,Night,Monday
2992,12588195,JF107917,08-01-2022,022XX N HARLEM AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,25,25,2015,8:00:00,30.83186046,77.79868594,38-42,Morning,Monday
2993,12587277,JF106721,08-01-2022,006XX E 133RD ST,OTHER OFFENSE,GUN OFFENDER - ANNUAL REGISTRATION,CHA APARTMENT,TRUE,FALSE,5,54,2015,11:12:00,29.54363095,79.07099358,38-42,Morning,Monday
2994,12587454,JF106552,08-01-2022,018XX W 103RD ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,22,72,2015,5:30:00,29.7006222,79.44630612,279,Early Morning,Monday
2995,12588100,JF107677,08-01-2022,055XX W EDDY ST,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,16,15,2015,10:00:00,30.19763745,78.06891873,352,Morning,Monday
2996,12587701,JF107170,08-01-2022,007XX W JACKSON BLVD,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,12,28,2015,19:58:00,30.81090047,78.24886607,29,Evening,Monday
2997,12587932,JF107536,08-01-2022,014XX E 65TH PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,3,42,2015,18:30:00,30.64172234,80.20015137,427,Evening,Monday
2998,12587170,JF106500,08-01-2022,063XX S TROY ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",RESIDENCE,FALSE,FALSE,8,66,2015,2:13:00,30.81848967,80.30756458,352,Late Night,Monday
2999,12587312,JF106735,08-01-2022,040XX W FULLERTON AVE,BATTERY,SIMPLE,RESIDENCE,FALSE,FALSE,25,20,2015,12:00:00,28.61144066,81.14983956,352,Noon,Monday
3000,12587122,JF106491,08-01-2022,013XX S MICHIGAN AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),FALSE,FALSE,1,33,2015,1:30:00,29.18001567,79.17493623,427,Late Night,Monday
3001,12587255,JF106598,08-01-2022,030XX N KOSTNER AVE,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,25,20,2015,9:25:00,30.96697441,80.9878209,38-42,Morning,Monday
3002,12588581,JF108273,08-01-2022,007XX N NOBLE ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,12,24,2015,22:00:00,28.56211101,80.51492925,378,Night,Monday
3003,12587533,JF106957,08-01-2022,029XX W LUIS MUNOZ MARIN DR N,BATTERY,SIMPLE,PARK PROPERTY,TRUE,FALSE,14,24,2015,15:52:00,31.03777605,78.76371328,352,Noon,Monday
3004,12587249,JF106581,08-01-2022,0000X W DIVISION ST,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,FALSE,FALSE,18,8,2015,9:00:00,28.96098333,80.65719444,441,Morning,Monday
3005,12588977,JF108574,08-01-2022,088XX S CARPENTER ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,22,71,2015,8:00:00,30.52836541,79.16481793,206,Morning,Monday
3006,12587806,JF107278,08-01-2022,007XX N MICHIGAN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,FALSE,TRUE,18,8,2015,23:52:00,28.89932249,79.45727192,352,Night,Monday
3007,12589312,JF107558,08-01-2022,057XX S SAWYER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,63,2015,22:00:00,31.09890951,79.21819196,427,Night,Monday
3008,12591578,JF111765,01-01-2022,046XX S TROY ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,9,58,2015,0:50:00,30.65986104,79.84172903,352,Late Night,Monday
3009,12587360,JF106819,08-01-2022,073XX S CAMPBELL AVE,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,FALSE,FALSE,8,66,2015,2:30:00,28.63465128,79.46129117,377,Late Night,Monday
3010,12587581,JF107107,08-01-2022,053XX S KEDZIE AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,8,63,2015,18:15:00,31.43003234,78.36815478,352,Evening,Monday
3011,12587658,JF106980,08-01-2022,076XX S VINCENNES AVE,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,TRUE,6,69,2015,15:40:00,30.76397103,79.38042695,352,Noon,Monday
3012,12587607,JF107090,08-01-2022,045XX S PAULINA ST,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,9,61,2015,18:24:00,29.69461069,77.928163,352,Evening,Monday
3013,12587441,JF106800,08-01-2022,054XX W PENSACOLA AVE,THEFT,OVER $500,STREET,FALSE,FALSE,16,15,2015,12:00:00,31.0359262,78.34200296,378,Noon,Monday
